Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
4e-05,2.034,0.0012,0.0008,0.0006,9Be,water,0.0
5e-05,2.145,0.0013,0.0009,0.0006,9Be,water,1e-05
5e-05,2.249,0.0014,0.0009,0.0006,9Be,water,1e-05
6e-05,2.349,0.0014,0.0009,0.0007,9Be,water,1e-05
6e-05,2.445,0.0015,0.001,0.0007,9Be,water,1e-05
7e-05,2.537,0.0016,0.001,0.0007,9Be,water,1e-05
8e-05,2.713,0.0017,0.0011,0.0008,9Be,water,1e-05
9e-05,2.877,0.0018,0.0012,0.0008,9Be,water,1e-05
0.0001,3.033,0.002,0.0012,0.0009,9Be,water,1e-05
0.00011,3.181,0.0021,0.0013,0.0009,9Be,water,1e-05
0.00012,3.322,0.0022,0.0014,0.001,9Be,water,1e-05
0.00013,3.458,0.0023,0.0014,0.001,9Be,water,1e-05
0.00014,3.589,0.0024,0.0015,0.0011,9Be,water,2e-05
0.00015,3.714,0.0025,0.0016,0.0011,9Be,water,2e-05
0.00016,3.836,0.0027,0.0016,0.0012,9Be,water,2e-05
0.00017,3.954,0.0028,0.0017,0.0012,9Be,water,2e-05
0.00018,4.069,0.0029,0.0017,0.0012,9Be,water,2e-05
0.0002,4.289,0.0031,0.0018,0.0013,9Be,water,2e-05
0.00022,4.549,0.0033,0.002,0.0014,9Be,water,2e-05
0.00025,4.795,0.0036,0.0021,0.0015,9Be,water,3e-05
0.00027,5.029,0.0038,0.0022,0.0016,9Be,water,3e-05
0.0003,5.253,0.0041,0.0023,0.0017,9Be,water,3e-05
0.00032,5.468,0.0043,0.0025,0.0018,9Be,water,4e-05
0.00035,5.674,0.0046,0.0026,0.0019,9Be,water,4e-05
0.00037,5.873,0.0048,0.0027,0.002,9Be,water,4e-05
0.0004,6.066,0.005,0.0028,0.0021,9Be,water,4e-05
0.00045,6.434,0.0055,0.003,0.0022,9Be,water,5e-05
0.0005,6.782,0.0059,0.0033,0.0024,9Be,water,6e-05
0.00055,7.113,0.0064,0.0035,0.0025,9Be,water,6e-05
0.0006,7.429,0.0068,0.0037,0.0027,9Be,water,7e-05
0.00065,7.732,0.0073,0.0039,0.0029,9Be,water,7e-05
0.0007,8.024,0.0077,0.0041,0.003,9Be,water,8e-05
0.0008,8.578,0.0086,0.0045,0.0033,9Be,water,9e-05
0.0009,9.099,0.0095,0.0049,0.0036,9Be,water,0.0001
0.001,9.591,0.0103,0.0053,0.0039,9Be,water,0.00011
0.0011,10.06,0.0112,0.0057,0.0042,9Be,water,0.00012
0.0012,10.51,0.012,0.0061,0.0045,9Be,water,0.00013
0.0013,10.94,0.0129,0.0065,0.0047,9Be,water,0.00014
0.0014,11.35,0.0138,0.0069,0.005,9Be,water,0.00016
0.0015,11.75,0.0146,0.0073,0.0053,9Be,water,0.00017
0.0016,12.13,0.0155,0.0077,0.0055,9Be,water,0.00018
0.0017,12.51,0.0164,0.0081,0.0058,9Be,water,0.00019
0.0018,12.87,0.0172,0.0085,0.0061,9Be,water,0.0002
0.002,13.56,0.019,0.0092,0.0066,9Be,water,0.00022
0.00225,14.39,0.0212,0.0102,0.0073,9Be,water,0.00025
0.0025,15.17,0.0234,0.0111,0.0079,9Be,water,0.00028
0.00275,15.91,0.0256,0.012,0.0086,9Be,water,0.00031
0.003,16.61,0.0278,0.013,0.0092,9Be,water,0.00033
0.00325,17.29,0.0301,0.0139,0.0099,9Be,water,0.00036
0.0035,17.94,0.0324,0.0148,0.0105,9Be,water,0.00039
0.00375,18.57,0.0347,0.0157,0.0112,9Be,water,0.00042
0.004,19.18,0.037,0.0166,0.0118,9Be,water,0.00044
0.0045,20.35,0.0417,0.0185,0.0131,9Be,water,0.0005
0.005,21.45,0.0464,0.0203,0.0144,9Be,water,0.00055
0.0055,22.49,0.0512,0.0221,0.0157,9Be,water,0.00061
0.006,23.49,0.0561,0.0238,0.017,9Be,water,0.00067
0.0065,24.45,0.061,0.0256,0.0184,9Be,water,0.00072
0.007,25.38,0.066,0.0273,0.0197,9Be,water,0.00078
0.008,27.13,0.076,0.0308,0.0223,9Be,water,0.00089
0.009,28.78,0.0863,0.0342,0.025,9Be,water,0.001
0.01,30.33,0.0966,0.0375,0.0276,9Be,water,0.00111
0.011,31.81,0.1071,0.0408,0.0303,9Be,water,0.00122
0.012,33.23,0.1177,0.044,0.033,9Be,water,0.00133
0.013,34.59,0.1283,0.0472,0.0356,9Be,water,0.00144
0.014,35.89,0.1391,0.0503,0.0383,9Be,water,0.00155
0.015,37.15,0.1498,0.0533,0.0409,9Be,water,0.00166
0.016,38.37,0.1607,0.0562,0.0435,9Be,water,0.00178
0.017,39.55,0.1715,0.0592,0.0462,9Be,water,0.00189
0.018,40.7,0.1824,0.062,0.0488,9Be,water,0.002
0.02,42.11,0.2044,0.0676,0.0539,9Be,water,0.00222
0.0225,43.87,0.2323,0.0744,0.0603,9Be,water,0.0025
0.025,45.66,0.2603,0.0809,0.0666,9Be,water,0.00277
0.0275,47.49,0.2886,0.0873,0.0728,9Be,water,0.00305
0.03,49.35,0.3168,0.0933,0.0789,9Be,water,0.00333
0.0325,51.23,0.345,0.0991,0.0849,9Be,water,0.00361
