Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
170.0,7.17356,13070.0,492.56,166.56,4He,CR39,42.47239
180.0,6.85261,14500.0,533.26,184.24,4He,CR39,44.97077
200.0,6.29848,17540.0,687.27,221.87,4He,CR39,49.96752
225.0,5.73649,21700.0,906.99,273.02,4He,CR39,56.21346
250.0,5.2793,26240.0,1110.0,328.54,4He,CR39,62.4594
275.0,4.8994,31160.0,1320.0,388.27,4He,CR39,68.70534
300.0,4.57976,36430.0,1520.0,452.05,4He,CR39,74.95128
325.0,4.30728,42060.0,1710.0,519.73,4He,CR39,81.19722
350.0,4.07017,48030.0,1910.0,591.17,4He,CR39,87.44316
375.0,3.86319,54330.0,2120.0,666.25,4He,CR39,93.6891
400.0,3.6811,60960.0,2320.0,744.82,4He,CR39,99.93504
450.0,3.37456,75140.0,3070.0,912.08,4He,CR39,112.42692
500.0,3.12566,90540.0,3770.0,1090.0,4He,CR39,124.9188
550.0,2.91999,107080.0,4450.0,1280.0,4He,CR39,137.41068
600.0,2.74707,124730.0,5110.0,1490.0,4He,CR39,149.90256
650.0,2.60035,143440.0,5760.0,1700.0,4He,CR39,162.39444
700.0,2.47328,163150.0,6410.0,1920.0,4He,CR39,174.88632
800.0,2.26499,205390.0,8780.0,2400.0,4He,CR39,199.87008
900.0,2.10255,251210.0,10930.0,2900.0,4He,CR39,224.85385
1000.0,1.97155,300330.0,12970.0,3440.0,4He,CR39,249.83761
1100.0,1.86282,352510.0,14940.0,4000.0,4He,CR39,274.82137
1200.0,1.77374,407510.0,16870.0,4580.0,4He,CR39,299.80513
1300.0,1.69645,465140.0,18750.0,5190.0,4He,CR39,324.78889
1400.0,1.63226,525220.0,20610.0,5810.0,4He,CR39,349.77265
1500.0,1.57593,587570.0,22440.0,6450.0,4He,CR39,374.75641
1600.0,1.52615,652050.0,24250.0,7100.0,4He,CR39,399.74017
1700.0,1.48292,718520.0,26030.0,7770.0,4He,CR39,424.72393
1800.0,1.44362,786840.0,27790.0,8440.0,4He,CR39,449.70769
2000.0,1.37943,928530.0,34310.0,9820.0,4He,CR39,499.67521
2250.0,1.31524,1110000.0,43250.0,11590.0,4He,CR39,562.13461
2500.0,1.26494,1310000.0,51260.0,13380.0,4He,CR39,624.59401
2750.0,1.22459,1510000.0,58650.0,15200.0,4He,CR39,687.05342
3000.0,1.19184,1720000.0,65600.0,17030.0,4He,CR39,749.51282
3250.0,1.16472,1930000.0,72190.0,18860.0,4He,CR39,811.97222
3500.0,1.14219,2140000.0,78480.0,20690.0,4He,CR39,874.43162
3750.0,1.12319,2370000.0,84510.0,22520.0,4He,CR39,936.89102
4000.0,1.10721,2590000.0,90310.0,24330.0,4He,CR39,999.35042
4500.0,1.08193,3050000.0,111120.0,27930.0,4He,CR39,1124.26923
5000.0,1.0632,3510000.0,129290.0,31460.0,4He,CR39,1249.18803
5500.0,1.04931,3990000.0,145670.0,34930.0,4He,CR39,1374.10683
6000.0,1.03883,4460000.0,160720.0,38320.0,4He,CR39,1499.02563
6500.0,1.03084,4950000.0,174720.0,41630.0,4He,CR39,1623.94444
7000.0,1.02508,5430000.0,187840.0,44860.0,4He,CR39,1748.86324
8000.0,1.01761,6410000.0,233470.0,51100.0,4He,CR39,1998.70084
9000.0,1.01394,7400000.0,271930.0,57050.0,4He,CR39,2248.53845
10000.0,1.01289,8380000.0,305740.0,62730.0,4He,CR39,2498.37606
1e-05,1.017,0.0006,0.0005,0.0003,4He,water,0.0
1e-05,1.066,0.0006,0.0005,0.0004,4He,water,0.0
1e-05,1.114,0.0007,0.0005,0.0004,4He,water,0.0
1e-05,1.159,0.0007,0.0006,0.0004,4He,water,0.0
1e-05,1.203,0.0007,0.0006,0.0004,4He,water,0.0
1e-05,1.245,0.0008,0.0006,0.0004,4He,water,0.0
2e-05,1.286,0.0008,0.0006,0.0004,4He,water,0.0
2e-05,1.326,0.0008,0.0007,0.0005,4He,water,0.0
2e-05,1.364,0.0008,0.0007,0.0005,4He,water,0.0
2e-05,1.438,0.0009,0.0007,0.0005,4He,water,0.0
2e-05,1.525,0.001,0.0008,0.0005,4He,water,0.0
2e-05,1.607,0.001,0.0008,0.0006,4He,water,0.0
3e-05,1.686,0.0011,0.0008,0.0006,4He,water,1e-05
3e-05,1.761,0.0011,0.0009,0.0006,4He,water,1e-05
3e-05,1.833,0.0012,0.0009,0.0007,4He,water,1e-05
3e-05,1.902,0.0013,0.001,0.0007,4He,water,1e-05
4e-05,1.969,0.0013,0.001,0.0007,4He,water,1e-05
4e-05,2.033,0.0014,0.0011,0.0008,4He,water,1e-05
4e-05,2.157,0.0015,0.0011,0.0008,4He,water,1e-05
5e-05,2.273,0.0016,0.0012,0.0009,4He,water,1e-05
5e-05,2.384,0.0017,0.0013,0.0009,4He,water,1e-05
6e-05,2.49,0.0018,0.0013,0.001,4He,water,1e-05
6e-05,2.592,0.0019,0.0014,0.001,4He,water,1e-05
7e-05,2.69,0.002,0.0015,0.0011,4He,water,2e-05
8e-05,2.876,0.0022,0.0016,0.0012,4He,water,2e-05
9e-05,3.05,0.0024,0.0017,0.0013,4He,water,2e-05
0.0001,3.215,0.0026,0.0019,0.0014,4He,water,2e-05
0.00011,3.372,0.0028,0.002,0.0015,4He,water,3e-05
