Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
0.00045,4.838,0.0066,0.0039,0.0028,7Li,water,6e-05
0.0005,5.1,0.0072,0.0042,0.003,7Li,water,7e-05
0.00055,5.349,0.0078,0.0045,0.0033,7Li,water,8e-05
0.0006,5.587,0.0084,0.0048,0.0035,7Li,water,9e-05
0.00065,5.815,0.009,0.0051,0.0037,7Li,water,9e-05
0.0007,6.035,0.0096,0.0054,0.0039,7Li,water,0.0001
0.0008,6.451,0.0107,0.006,0.0043,7Li,water,0.00012
0.0009,6.843,0.0119,0.0066,0.0048,7Li,water,0.00013
0.001,7.213,0.0131,0.0071,0.0052,7Li,water,0.00014
0.0011,7.565,0.0143,0.0077,0.0056,7Li,water,0.00016
0.0012,7.901,0.0155,0.0083,0.006,7Li,water,0.00017
0.0013,8.224,0.0167,0.0089,0.0064,7Li,water,0.00019
0.0014,8.534,0.0179,0.0095,0.0068,7Li,water,0.0002
0.0015,8.834,0.0191,0.01,0.0072,7Li,water,0.00022
0.0016,9.124,0.0203,0.0106,0.0077,7Li,water,0.00023
0.0017,9.404,0.0216,0.0112,0.0081,7Li,water,0.00024
0.0018,9.677,0.0228,0.0118,0.0085,7Li,water,0.00026
0.002,10.2,0.0253,0.0129,0.0093,7Li,water,0.00029
0.00225,10.82,0.0285,0.0144,0.0103,7Li,water,0.00032
0.0025,11.4,0.0317,0.0158,0.0113,7Li,water,0.00036
0.00275,11.96,0.035,0.0172,0.0124,7Li,water,0.0004
0.003,12.49,0.0383,0.0187,0.0134,7Li,water,0.00043
0.00325,13.0,0.0417,0.0201,0.0144,7Li,water,0.00047
0.0035,13.49,0.0451,0.0215,0.0155,7Li,water,0.0005
0.00375,13.97,0.0485,0.0229,0.0165,7Li,water,0.00054
0.004,14.43,0.052,0.0244,0.0176,7Li,water,0.00058
0.0045,15.3,0.059,0.0272,0.0197,7Li,water,0.00065
0.005,16.13,0.0662,0.03,0.0219,7Li,water,0.00072
0.0055,16.92,0.0735,0.0328,0.024,7Li,water,0.00079
0.006,17.67,0.0809,0.0355,0.0262,7Li,water,0.00086
0.0065,18.39,0.0884,0.0383,0.0284,7Li,water,0.00094
0.007,19.08,0.096,0.041,0.0306,7Li,water,0.00101
0.008,20.4,0.1114,0.0463,0.035,7Li,water,0.00115
0.009,21.64,0.1271,0.0515,0.0394,7Li,water,0.0013
0.01,22.81,0.143,0.0566,0.0439,7Li,water,0.00144
0.011,23.93,0.159,0.0616,0.0483,7Li,water,0.00158
0.012,24.99,0.1752,0.0665,0.0527,7Li,water,0.00173
0.013,26.01,0.1915,0.0712,0.057,7Li,water,0.00187
0.014,26.99,0.2078,0.0759,0.0614,7Li,water,0.00202
0.015,28.09,0.2242,0.0804,0.0657,7Li,water,0.00216
0.016,29.16,0.2405,0.0847,0.0699,7Li,water,0.00231
0.017,30.21,0.2569,0.0889,0.0741,7Li,water,0.00245
0.018,31.23,0.2732,0.093,0.0782,7Li,water,0.00259
0.02,33.22,0.3056,0.1009,0.0863,7Li,water,0.00288
0.0225,35.6,0.3457,0.1101,0.096,7Li,water,0.00324
0.025,37.88,0.3853,0.1186,0.1053,7Li,water,0.0036
0.0275,40.08,0.4243,0.1266,0.1142,7Li,water,0.00396
0.03,42.21,0.4628,0.134,0.1227,7Li,water,0.00432
0.0325,44.28,0.5005,0.1409,0.1308,7Li,water,0.00468
0.035,46.29,0.5377,0.1474,0.1386,7Li,water,0.00504
0.0375,48.25,0.5742,0.1535,0.146,7Li,water,0.0054
0.04,50.17,0.6101,0.1593,0.1531,7Li,water,0.00576
0.045,53.88,0.68,0.1698,0.1665,7Li,water,0.00648
0.05,57.45,0.7476,0.1792,0.1788,7Li,water,0.0072
0.055,60.91,0.8129,0.1876,0.1902,7Li,water,0.00792
0.06,64.26,0.8761,0.1952,0.2007,7Li,water,0.00864
0.065,67.53,0.9374,0.2021,0.2105,7Li,water,0.00936
0.07,70.71,0.9968,0.2084,0.2196,7Li,water,0.01009
0.08,76.87,1.11,0.2196,0.2361,7Li,water,0.01153
0.09,82.79,1.22,0.2291,0.2506,7Li,water,0.01297
0.1,88.51,1.32,0.2373,0.2636,7Li,water,0.01441
0.11,94.06,1.42,0.2444,0.2752,7Li,water,0.01585
0.12,99.46,1.51,0.2506,0.2856,7Li,water,0.01729
0.13,104.7,1.6,0.2561,0.2951,7Li,water,0.01873
0.14,109.9,1.68,0.2611,0.3038,7Li,water,0.02017
0.15,114.9,1.77,0.2655,0.3117,7Li,water,0.02161
0.16,119.8,1.84,0.2694,0.3191,7Li,water,0.02305
0.17,124.6,1.92,0.273,0.3258,7Li,water,0.02449
0.18,129.4,1.99,0.2763,0.3321,7Li,water,0.02593
0.2,138.6,2.14,0.2824,0.3434,7Li,water,0.02881
0.225,149.7,2.3,0.2889,0.3556,7Li,water,0.03242
0.25,160.3,2.45,0.2944,0.3661,7Li,water,0.03602
0.275,170.5,2.6,0.299,0.3752,7Li,water,0.03962
0.3,180.3,2.74,0.303,0.3833,7Li,water,0.04322
0.325,189.7,2.87,0.3064,0.3905,7Li,water,0.04682
0.35,198.7,2.99,0.3095,0.3969,7Li,water,0.05043
0.375,207.3,3.11,0.3122,0.4028,7Li,water,0.05403
0.4,215.5,3.23,0.3146,0.4081,7Li,water,0.05763
0.45,230.8,3.45,0.3196,0.4174,7Li,water,0.06483
0.5,244.6,3.65,0.3238,0.4255,7Li,water,0.07204
0.55,257.1,3.85,0.3274,0.4324,7Li,water,0.07924
0.6,268.3,4.04,0.3306,0.4386,7Li,water,0.08644
0.65,278.3,4.22,0.3334,0.4442,7Li,water,0.09365
0.7,287.2,4.39,0.3359,0.4492,7Li,water,0.10085
0.8,302.3,4.73,0.3421,0.4581,7Li,water,0.11526
0.9,314.3,5.05,0.3474,0.4657,7Li,water,0.12966
1.0,323.9,5.36,0.3522,0.4724,7Li,water,0.14407
1.1,331.6,5.66,0.3566,0.4785,7Li,water,0.15848
1.2,337.6,5.96,0.3607,0.484,7Li,water,0.17289
1.3,342.3,6.25,0.3645,0.4891,7Li,water,0.18729
1.4,346.0,6.54,0.3681,0.4938,7Li,water,0.2017
1.5,348.7,6.83,0.3716,0.4983,7Li,water,0.21611
1.6,350.6,7.11,0.375,0.5025,7Li,water,0.23051
1.7,351.8,7.4,0.3782,0.5065,7Li,water,0.24492
1.8,352.5,7.68,0.3814,0.5104,7Li,water,0.25933
2.0,352.5,8.25,0.3917,0.5177,7Li,water,0.28814
2.25,350.6,8.96,0.4065,0.5263,7Li,water,0.32416
2.5,347.0,9.67,0.421,0.5344,7Li,water,0.36018
2.75,342.3,10.39,0.4352,0.5421,7Li,water,0.3962
3.0,336.7,11.13,0.4493,0.5497,7Li,water,0.43221
3.25,330.5,11.88,0.4634,0.5571,7Li,water,0.46823
3.5,323.9,12.64,0.4776,0.5644,7Li,water,0.50425
3.75,316.9,13.42,0.4919,0.5717,7Li,water,0.54027
4.0,309.8,14.21,0.5064,0.579,7Li,water,0.57629
4.5,295.4,15.87,0.5608,0.5937,7Li,water,0.64832
5.0,281.2,17.6,0.6152,0.6089,7Li,water,0.72036
5.5,267.7,19.42,0.67,0.6245,7Li,water,0.79239
6.0,255.1,21.33,0.7256,0.6409,7Li,water,0.86443
6.5,243.5,23.33,0.7822,0.658,7Li,water,0.93646
